TeamId,TeamName,SubmissionDate,Score
1955306,"Ian Ozsvald","2018-08-27 21:12:47",0.78864
1794208,theslug,"2018-08-24 17:08:53",0.78864
1783207,Sauce,"2018-07-14 11:52:29",0.78863
1824982,"Craig Grabowski","2018-08-01 12:21:49",0.78861
1851234,Alireza21,"2018-07-10 04:02:34",0.78860
1936011,MartinSykora,"2018-08-28 16:28:48",0.78859
1747413,Mars420,"2018-08-22 21:11:32",0.78859
1940001,Tugas,"2018-08-16 15:12:46",0.78858
1955656,h-kanazawa,"2018-08-29 17:02:34",0.78857
1743040,Aishu,"2018-06-21 13:56:42",0.78857
1705130,Hisoka,"2018-08-17 14:19:07",0.78856
1895996,"Shizhao Wang","2018-08-06 14:42:39",0.78856
1732699,"Andreja Milenkovic","2018-07-26 12:33:21",0.78850
1811547,"The Hilberts","2018-08-29 17:50:32",0.78848
1963729,jarbol,"2018-08-29 07:30:04",0.78847
1901664,AdityaShah,"2018-07-22 13:10:32",0.78845
1906101,"Tao NS","2018-07-29 12:24:59",0.78844
1697776,高孝先,"2018-06-18 03:46:22",0.78840
1747198,Mr.Molecule,"2018-06-16 13:53:31",0.78839
1787276,"Bruno Garrofé","2018-06-18 14:13:06",0.78839
1711232,zybirt,"2018-08-29 21:57:58",0.78838
1698402,"Random Hero","2018-08-29 21:32:03",0.78835
1981540,noobie,"2018-08-29 12:10:02",0.78834
1725608,JohnH,"2018-07-16 05:04:24",0.78833
1815949,"Dmitrij Rusakov","2018-06-30 15:18:20",0.78831
1913487,Siya(Japan),"2018-08-29 07:22:46",0.78830
1861823,HasniMedBilel,"2018-07-31 15:28:08",0.78830
1721914,"Gerd Wittchen","2018-06-22 08:08:49",0.78830
1749649,BrentFagan,"2018-07-15 03:50:58",0.78829
1823153,NM$L,"2018-07-17 06:02:26",0.78828
1857169,idmaoui,"2018-07-10 13:46:49",0.78828
1741714,Ereks,"2018-07-03 10:37:36",0.78826
1965806,yuralog,"2018-08-15 18:42:12",0.78825
1979594,"Chaitanya Muni","2018-08-26 12:25:41",0.78825
1733769,forsc,"2018-07-02 13:17:44",0.78825
1723803,Bluecat,"2018-08-28 11:39:16",0.78822
1787088,tcashion,"2018-06-18 19:29:29",0.78822
1698961,"Gaurav Chavan","2018-08-22 12:39:00",0.78821
1750141,Haby,"2018-08-27 03:35:24",0.78821
1732122,MichaelMayer,"2018-07-14 19:33:55",0.78820
1702548,"Johannes Nowak","2018-08-08 16:56:15",0.78820
1798962,Harvey,"2018-07-13 10:38:38",0.78819
1703207,skw1990,"2018-08-29 15:54:28",0.78819
1698257,"rupesh prasad","2018-08-29 17:45:09",0.78818
1707424,Neha,"2018-07-30 17:40:38",0.78817
1703587,Soichiro.Fujioka,"2018-08-28 05:09:47",0.78813
1822641,behemoth,"2018-06-28 05:33:49",0.78811
1802297,BLindgren,"2018-08-29 23:17:32",0.78808
1887053,Grigorij89,"2018-08-15 01:19:54",0.78806
1958785,Chiyuan,"2018-08-28 16:58:34",0.78805
1776818,(இдஇ;),"2018-08-28 14:17:41",0.78804
1864157,"Carlos Aguayo","2018-07-22 15:13:52",0.78803
1753856,SCS,"2018-07-25 19:20:42",0.78803
1888354,yuxuan,"2018-07-26 08:54:10",0.78803
1706395,"Tom Lai","2018-08-28 06:16:42",0.78803
1786126,"Edgar Vardanyan","2018-06-18 17:45:54",0.78803
1707745,"Mr Knoot","2018-08-21 08:05:32",0.78798
1767646,"fit predict in production","2018-08-19 22:40:31",0.78795
1778116,"Dmitry Petukhov","2018-08-22 14:58:06",0.78794
1806532,Aswin,"2018-07-12 14:08:00",0.78793
1817874,shawn125605,"2018-06-27 01:35:34",0.78793
1786495,JamManBo,"2018-06-16 14:37:32",0.78793
1770359,"Alex Turner","2018-06-17 05:12:43",0.78788
1777476,CancanZhang,"2018-06-29 08:20:38",0.78788
1833224,yuyuyu,"2018-07-25 16:03:43",0.78787
1931842,Matsumoto,"2018-08-20 15:31:24",0.78787
1715639,Default_Risk,"2018-08-29 20:14:35",0.78787
1720619,DickSang,"2018-08-29 18:03:41",0.78786
1744171,moldedbits,"2018-06-22 11:57:52",0.78785
1714822,ARK,"2018-08-17 16:36:32",0.78783
1698096,mpb_one,"2018-08-18 19:51:02",0.78780
1751965,"Igor Lakoza","2018-08-06 07:43:12",0.78779
1865616,hayatok,"2018-07-24 14:47:41",0.78776
1979588,"Sasidhar Reddy","2018-08-20 15:56:15",0.78776
1956199,vsraties,"2018-08-29 23:26:37",0.78775
1759444,AndrewMollerus,"2018-07-02 22:24:28",0.78771
1735585,dhanaa,"2018-06-09 12:44:58",0.78771
1726143,Weikai,"2018-06-25 19:56:28",0.78767
1937564,LCNi,"2018-08-29 23:18:07",0.78767
1702656,"Richard Giles","2018-08-13 00:09:50",0.78766
1720801,"Jorge Palma","2018-08-22 11:18:43",0.78766
1990701,smbswim,"2018-08-16 06:33:32",0.78758
1763898,kulik_oleh,"2018-06-08 10:13:12",0.78757
1750413,garylai,"2018-08-27 10:03:16",0.78756
1910658,vudumokus,"2018-08-29 13:22:30",0.78756
1711124,"Gabo HN","2018-08-29 23:07:31",0.78756
2000806,BK,"2018-08-21 22:14:38",0.78755
1781103,"Alexis Gaevsky","2018-07-01 20:44:46",0.78755
1701741,zmpy,"2018-07-02 03:11:10",0.78755
1839178,HanaMaru,"2018-07-02 15:21:47",0.78755
1832109,"Darius Naß","2018-07-03 04:44:48",0.78755
1831076,"Karthikeyan Rajendran","2018-07-05 09:22:12",0.78755
1851573,"Xiaodong Qu","2018-07-05 19:36:22",0.78755
1854530,"Lukas M ","2018-07-13 11:22:36",0.78755
1766470,"Ruijie Hou","2018-07-10 03:00:18",0.78755
1733132,debnomics,"2018-07-20 18:36:44",0.78755
1872031,"Numeric strickers","2018-07-20 13:32:50",0.78755
1767857,"potter xu","2018-07-21 05:52:26",0.78755
1880935,ktj1989,"2018-07-30 00:43:25",0.78755
1701439,"Soumojit Kumar","2018-07-26 03:17:40",0.78755
1897562,"Clifford Kintanar","2018-07-26 04:23:49",0.78755
1846616,Lamb,"2018-07-26 17:56:04",0.78755
1763435,prashantjindal,"2018-07-28 11:02:00",0.78755
1948243,jujiaoguo,"2018-08-02 09:15:17",0.78755
1914211,sekishun,"2018-08-02 13:50:30",0.78755
1960706,"Masaya Fujitani","2018-08-06 11:02:26",0.78755
1702244,Tuananhkk,"2018-08-09 10:27:06",0.78755
1760232,Kanchan,"2018-08-10 05:46:44",0.78755
1952522,"Saurabh Chauhan","2018-08-11 16:46:24",0.78755
1776151,kaushikishar,"2018-08-10 19:20:03",0.78755
1925325,"Anil pasi","2018-08-27 14:27:42",0.78755
1976384,"David Ly","2018-08-13 05:53:00",0.78755
1934934,karandora,"2018-08-16 14:13:12",0.78755
1983488,"Harish Dhanarajan","2018-08-22 05:40:55",0.78755
1996817,JustForTesting,"2018-08-17 13:42:32",0.78755
1999842,"Yanghai Cong","2018-08-20 00:44:14",0.78755
1706673,kuroashi,"2018-08-24 10:56:30",0.78755
1931007,"Baskar Sambandamurthy","2018-08-29 20:09:57",0.78755
1766795,"Bogdan Ivtsjenko","2018-08-26 14:09:29",0.78755
1999565,lufei,"2018-08-28 08:32:13",0.78755
1806447,Solomon,"2018-08-28 13:40:18",0.78755
2001197,"Rohit Chandravanshi","2018-08-29 23:54:13",0.78755
1776233,Arseny,"2018-08-28 17:36:59",0.78752
1767048,PEACE,"2018-07-09 05:00:27",0.78752
1779847,smileyBot,"2018-07-29 01:37:43",0.78752
1739552,All_Hail_RNGesus,"2018-07-22 14:27:58",0.78749
1758928,Joli,"2018-06-29 14:21:33",0.78749
1865975,sd23,"2018-07-10 13:11:43",0.78746
1858473,"The Assassins","2018-07-15 00:04:12",0.78746
1868380,"Kushagra Agarwal","2018-07-12 06:06:49",0.78746
1916577,"Tan Dang","2018-08-27 12:01:24",0.78746
1794076,"maurizio spadaccino","2018-08-19 18:27:37",0.78745
1885477,"Make Neural Nets Great Again","2018-08-10 22:45:54",0.78744
1744528,TensorFrozen,"2018-06-18 06:18:00",0.78742
1818730,"Ashique Mahmood","2018-08-16 11:05:15",0.78741
1700960,ATAMA,"2018-08-29 14:00:07",0.78738
1761641,"Arun Godwin Patel","2018-08-28 06:08:44",0.78737
1718874,qiqiestunegrossememere,"2018-07-26 15:19:30",0.78737
1936230,MahdiMohammadi,"2018-08-05 03:28:04",0.78737
1923865,DNA2,"2018-08-29 23:57:08",0.78735
1778856,JooGaYeong,"2018-06-16 03:22:10",0.78735
1838779,Michashak,"2018-07-20 09:08:26",0.78735
1794462,サングユー,"2018-07-03 16:07:54",0.78732
1698457,"Soncy Thomas","2018-08-28 16:38:00",0.78731
1790298,supernova,"2018-07-29 12:37:28",0.78727
1729289,uni,"2018-08-29 00:42:55",0.78727
1777361,"Samuel Huerga","2018-07-03 11:59:28",0.78724
1704646,"Yuta Kohno","2018-07-14 15:38:09",0.78724
1732248,"Oleksiy Shashlyuk","2018-08-06 07:27:03",0.78723
1858809,KarolJerof,"2018-08-22 14:33:30",0.78722
1794569,alexeymosc,"2018-07-03 08:46:13",0.78721
1753376,kokato,"2018-08-22 07:42:48",0.78720
1770641,chszerg,"2018-06-11 05:38:52",0.78720
1895727,"Ronnie Wang","2018-07-29 06:29:18",0.78718
1798517,"Ankit Gadi","2018-08-29 17:13:34",0.78717
1925157,"Ryousuke O","2018-08-10 08:58:50",0.78717
1847085,Parmeet,"2018-08-23 05:20:50",0.78715
1975834,mmejdoubi,"2018-08-29 23:55:52",0.78714
1747912,TheDude,"2018-06-10 17:40:30",0.78714
1815624,ChamiX,"2018-08-21 23:33:33",0.78712
1733062,lyyyy,"2018-06-05 00:39:33",0.78709
1717436,ruili28,"2018-08-29 06:43:33",0.78705
1840331,wolf,"2018-07-15 23:08:03",0.78701
1964038,LizaSheina,"2018-08-07 11:55:58",0.78699
1725016,"[Deleted] 1f9f6733-506f-460e-a621-743bfa141756","2018-07-16 11:37:29",0.78698
1917421,adufraux,"2018-08-28 12:22:05",0.78697
1724324,EricBroda,"2018-07-07 20:41:41",0.78695
1789608,"Rohith Kokkula","2018-08-13 18:20:54",0.78694
1722952,"David Collado","2018-06-13 12:31:24",0.78694
1753592,philippebert,"2018-08-25 04:06:22",0.78688
2004188,deltascience,"2018-08-23 09:34:28",0.78686
1713747,JK,"2018-07-01 01:04:01",0.78682
1796562,"Rémi Grèzes-Rueff","2018-08-29 17:02:06",0.78682
1757803,"Brad C","2018-07-12 12:57:43",0.78680
1850077,"sahil maheshwari","2018-07-27 09:08:03",0.78678
1879956,huiwenwu,"2018-08-28 14:23:00",0.78678
1751419,大源留守儿童,"2018-08-16 01:38:21",0.78677
1755884,"Tejas Ekawade","2018-08-12 13:02:31",0.78676
1769522,aa,"2018-06-16 10:59:32",0.78676
1703071,ponythewhite,"2018-06-01 23:34:15",0.78675
1990989,"Emotion Machine","2018-08-29 16:53:02",0.78674
1725035,"Stefano Giacone","2018-06-12 19:16:40",0.78674
1714262,clustifier,"2018-06-08 14:45:22",0.78674
1749272,Adil,"2018-06-08 16:16:41",0.78674
1766554,cramosu,"2018-06-09 16:29:26",0.78674
1748461,SYS423,"2018-06-22 02:39:30",0.78671
1801526,CaZen,"2018-08-21 11:48:33",0.78666
1787059,Archers,"2018-08-29 01:31:40",0.78665
1734130,chanee,"2018-06-11 09:30:40",0.78664
1711645,wyzidu,"2018-06-15 08:28:08",0.78662
1768071,联觉,"2018-07-15 06:30:52",0.78662
1697398,"Puck Wang","2018-06-11 09:25:45",0.78658
1940381,"Shigeto Kato","2018-08-28 19:53:40",0.78656
1765655,DongminJang,"2018-06-10 19:43:34",0.78656
1860073,WereRabibit,"2018-08-28 18:49:04",0.78655
1761782,axxyuqing,"2018-06-08 01:43:45",0.78655
1720442,mohitmec10,"2018-06-08 09:11:54",0.78655
1763770,"Hanan Al Zituni","2018-07-01 12:08:08",0.78655
1704161,随手记两巨头,"2018-06-09 14:41:00",0.78655
1759008,jinmang2,"2018-06-10 06:54:24",0.78655
1702095,"Gasimov Aydin","2018-06-09 08:38:25",0.78655
1765860,Vietkag,"2018-06-09 13:58:40",0.78655
1728868,"Aman Singhal","2018-06-09 18:08:00",0.78655
1701322,boaarmpit,"2018-06-10 07:52:15",0.78655
1763231,jungkyu,"2018-06-10 08:56:23",0.78655
1736458,"Elroy Yang","2018-06-10 18:32:25",0.78655
1712089,"Yuto Ichikawa","2018-06-11 11:25:38",0.78655
1700228,MAR,"2018-06-18 10:43:46",0.78655
1757999,saideepyellanki,"2018-06-13 09:48:24",0.78655
1755547,"Eli Conant","2018-06-16 13:55:41",0.78655
2011187,Aicanghai_Smile,"2018-08-27 06:28:49",0.78655
1728551,QAQ,"2018-06-14 13:11:40",0.78653
1717842,"xiao dong","2018-06-14 06:46:02",0.78652
1768343,"Karl Heyer","2018-06-14 04:19:19",0.78652
1731794,MayankSiddharth,"2018-06-14 09:22:04",0.78652
1809382,aaaaa,"2018-07-10 16:15:24",0.78652
1697127,NIC,"2018-07-26 01:27:12",0.78652
1708045,NoamMaloletnikMalali,"2018-08-21 11:21:22",0.78651
1704661,MMKD,"2018-07-05 07:53:13",0.78651
1725935,"Itzik Mouyal ML Naya","2018-06-08 04:35:29",0.78650
1817885,"Sriram Narayanamoorthy","2018-06-30 17:00:30",0.78650
1834059,"nyesha ","2018-08-09 20:01:47",0.78650
1952745,koutou,"2018-08-28 12:23:20",0.78650
1707166,"Kunqi Liu","2018-06-26 23:50:31",0.78649
1734705,"Krzysztof Opalski","2018-07-07 22:54:10",0.78647
1877465,"Yu YIn","2018-07-23 10:04:06",0.78645
1875281,Bishesh,"2018-08-29 15:59:48",0.78644
1745228,LiZhang,"2018-06-12 02:27:43",0.78642
1766912,"Ian Dzindo","2018-08-11 11:09:08",0.78642
1722896,"Hiroshi Koshimizu","2018-06-10 14:43:26",0.78641
1912854,"Kenichi Abe","2018-07-25 00:42:25",0.78640
1992475,guanshanjushi,"2018-08-17 01:23:24",0.78640
1698359,"Javed Sheikh","2018-08-27 12:26:12",0.78640
1709327,"Lukasz Koziol","2018-06-09 13:58:10",0.78637
1885305,jitesh,"2018-07-27 08:32:36",0.78636
1867928,"Denis Sidashenko","2018-08-10 17:53:13",0.78635
1903102,"Uncle Srew","2018-08-02 21:35:17",0.78635
1724737,"Aditi Agrawal","2018-06-17 15:29:56",0.78634
1747157,"Alexey Demyanchuk","2018-08-23 10:31:21",0.78633
1721934,"Narendran TS","2018-06-26 09:09:17",0.78633
1720203,bmose,"2018-06-29 04:58:08",0.78633
1809057,Ogurtsov,"2018-06-29 19:21:34",0.78633
1774444,LerryTang,"2018-06-14 03:11:32",0.78632
1800433,jiangzhe,"2018-07-03 00:33:53",0.78626
1729975,feephy,"2018-06-14 08:40:29",0.78624
1786987,jrvalentin,"2018-08-23 17:26:20",0.78623
1960914,Lucylucy,"2018-08-29 15:14:26",0.78620
1778326,anandkumar,"2018-06-22 11:08:25",0.78618
1753571,Torch,"2018-08-29 22:47:27",0.78613
1860755,xiaoxiao,"2018-08-17 09:39:48",0.78612
1911309,"Yashwanth Rao","2018-07-26 16:15:50",0.78612
1698176,"Kartik Godawat","2018-06-16 09:50:03",0.78606
1737725,Sipan17,"2018-08-22 07:44:11",0.78604
1698302,"Alexander Veysov","2018-05-29 04:17:03",0.78604
1706101,[Deleted],"2018-07-12 14:20:15",0.78603
1774447,bluecici,"2018-06-13 06:38:51",0.78602
1719310,"Ayelet Ben Hur Pik","2018-08-22 20:18:59",0.78601
1793143,"Flying orchids","2018-07-20 14:05:58",0.78600
1988864,"Alex Naumov","2018-08-29 16:54:14",0.78598
1705165,"yy ito","2018-08-29 23:38:32",0.78595
1810882,"Silvia Santamaria","2018-07-10 10:56:14",0.78593
1710673,"kazuki hayakawa","2018-07-04 05:38:45",0.78592
1881165,DSPEast,"2018-08-29 16:19:23",0.78592
1705875,MarcelFlygare,"2018-06-11 16:36:14",0.78586
1824046,K@lipon,"2018-07-03 12:47:24",0.78586
1762050,baldrodin,"2018-07-04 22:13:10",0.78585
1757980,oscarleo,"2018-06-17 12:01:08",0.78583
1712740,cmps242,"2018-06-28 18:15:58",0.78582
1746359,"John Chew","2018-06-20 05:51:13",0.78581
1707116,deep,"2018-06-27 12:48:48",0.78581
1748146,"Golden Moose","2018-06-12 00:55:18",0.78581
1979585,chandanagudibandi,"2018-08-19 08:43:57",0.78579
1767463,"Berent Lunde","2018-07-12 01:16:43",0.78575
1727871,"Ivana Sun","2018-06-03 22:05:46",0.78575
1880306,ACID,"2018-08-29 23:44:45",0.78572
1751030,"Katya Voeykova","2018-08-02 06:38:13",0.78571
1925180,Goya1021,"2018-08-27 16:13:28",0.78571
1697714,3sigma,"2018-07-24 03:49:17",0.78571
1717135,"Gunthard Benecke","2018-06-03 08:44:31",0.78569
2004101,load,"2018-08-27 16:28:36",0.78566
1790824,yzo,"2018-08-29 08:39:13",0.78565
1758113,Giridhar,"2018-08-06 10:40:15",0.78562
1713466,HZJHZJ,"2018-06-19 03:07:23",0.78561
1744030,suNuree,"2018-07-29 10:33:52",0.78561
1814014,olibanum,"2018-08-05 19:22:27",0.78561
1698034,"Guobin Liu","2018-06-20 15:58:33",0.78557
1726333,"Sergei Bernadtckii","2018-06-18 22:58:34",0.78557
1777743,aweqweasw22,"2018-06-16 08:49:49",0.78554
1999896,"Shota Chakhvashvili","2018-08-28 18:08:49",0.78553
1951939,"Satish Mittal","2018-08-07 13:15:10",0.78551
1945377,"Joanie L","2018-08-19 10:18:22",0.78551
1940257,Mittal,"2018-08-08 13:37:54",0.78550
1789491,GillesDqn,"2018-07-25 07:53:12",0.78549
1810316,zhangjinsong,"2018-08-05 13:10:43",0.78547
1779291,KnowMoreLearnMore,"2018-07-22 17:17:46",0.78544
1784694,DawidKopczyk,"2018-06-20 16:46:50",0.78542
1716288,kinsan,"2018-07-25 11:57:02",0.78542
1735841,"Ralph Neumann","2018-06-10 15:24:33",0.78538
1791562,"Dani ""Vardio"" Pegalajar","2018-06-27 10:56:38",0.78537
1966579,MT,"2018-08-29 22:44:21",0.78536
1699734,"Thomas Nilsen","2018-06-11 08:57:39",0.78534
1749062,Nagendra,"2018-08-29 19:42:13",0.78533
1911953,Miracle_Young,"2018-08-18 09:43:04",0.78532
1849622,xieyongyong,"2018-07-20 13:23:30",0.78528
1720039,"Oth Say","2018-07-19 15:46:27",0.78528
1744817,boyz,"2018-08-07 18:31:09",0.78527
1976311,PepperChang,"2018-08-12 05:30:46",0.78526
1711553,MaksimM,"2018-06-01 15:14:42",0.78524
1749301,mark4h,"2018-06-26 10:58:34",0.78523
1874489,wattan,"2018-07-27 00:07:13",0.78518
1843262,Niskelo,"2018-08-29 20:33:24",0.78518
1773557,[Deleted],"2018-08-29 20:54:49",0.78517
1784352,PandaInChina,"2018-06-15 21:30:13",0.78517
1703165,"Bhawna G. Panwar","2018-07-01 15:13:10",0.78517
1768513,"Marina Chizhkova","2018-06-17 07:33:19",0.78517
1990216,"Itay Cohen","2018-08-23 22:35:38",0.78514
1744711,sarah18,"2018-06-29 09:42:32",0.78513
1784065,ShaulAbergil,"2018-06-23 21:16:23",0.78511
1808832,prassepaul,"2018-08-16 06:53:06",0.78509
1703709,"Hai Lin","2018-06-09 23:00:45",0.78509
1705326,Kjosek,"2018-08-28 04:37:40",0.78509
1777956,andrespl,"2018-07-18 08:46:51",0.78506
1723738,"Yury Botnikov","2018-08-21 08:41:28",0.78505
1706626,wxingli,"2018-08-29 18:28:22",0.78505
1787692,"Jessica Chen","2018-08-20 15:16:21",0.78503
1705962,VV,"2018-05-29 00:39:04",0.78499
1991757,sonesuke,"2018-08-29 21:02:35",0.78498
1765678,yangminghan,"2018-07-06 16:23:46",0.78495
1766957,XinranTao,"2018-06-18 14:04:46",0.78492
1701199,BioKaggle,"2018-06-18 07:07:09",0.78490
1778411,NorwegianWood,"2018-06-15 12:04:41",0.78490
1895006,dkdk,"2018-08-03 00:51:18",0.78488
1751223,"Andrew Shaw","2018-06-14 06:22:37",0.78488
1755758,Libra,"2018-06-21 17:44:42",0.78488
1755449,"[Deleted] 11a9acd6-cb12-424c-b22c-24e0c8fc6cd8","2018-08-05 13:16:48",0.78488
1697589,nmtg,"2018-06-04 11:46:59",0.78487
1728140,chunleiyang,"2018-07-23 05:46:11",0.78484
1761538,"haien Wang","2018-07-07 02:21:28",0.78484
1873982,Rldj,"2018-08-02 06:09:32",0.78482
2009569,martinaalice,"2018-08-29 21:56:55",0.78480
1741885,"Yuhui Luo","2018-07-08 20:02:41",0.78473
1728668,Monfilier,"2018-06-04 23:32:09",0.78470
1747609,"Troy Mann","2018-08-20 06:23:32",0.78470
1884318,"Bin Dong","2018-08-20 19:13:01",0.78469
1699252,星のtsu-nera☆彡,"2018-06-03 00:10:09",0.78464
1757157,"Iqbal Madakkatel","2018-06-20 23:18:02",0.78464
1774487,Juliette,"2018-08-28 12:16:09",0.78460
1784226,MichaelYin,"2018-08-28 06:48:04",0.78459
1768452,NaoTuDi,"2018-06-24 03:49:01",0.78459
1952406,simonlishx,"2018-08-21 11:52:29",0.78457
1856643,hidejxz,"2018-08-08 12:03:30",0.78456
1946329,"Ranky Lau","2018-08-29 14:29:26",0.78455
2012673,mehmet,"2018-08-25 22:38:02",0.78454
1749060,Hopkins,"2018-06-11 07:31:09",0.78451
1942911,RuslanMalsagov,"2018-08-29 20:04:01",0.78447
1704507,BenjaminKaiser,"2018-08-18 18:24:26",0.78446
1969759,JPishikawa,"2018-08-28 22:15:41",0.78444
1979599,ssatama,"2018-08-15 10:25:11",0.78444
1945334,"Apo Theo","2018-08-12 10:30:06",0.78442
1739278,BhatnagarArpit,"2018-07-19 04:55:54",0.78442
1823043,"Amar Enkhbat","2018-08-29 17:51:12",0.78442
1850063,FabianSinn,"2018-07-06 15:07:48",0.78441
1715374,kanghua,"2018-07-24 11:39:05",0.78440
1730216,RcCheah,"2018-06-16 01:33:31",0.78437
1730427,tbxy09,"2018-08-29 18:12:53",0.78435
1698678,AlexanderZ,"2018-07-14 22:13:16",0.78434
1734156,Yury,"2018-06-19 13:02:44",0.78433
1699663,akoynk,"2018-08-29 23:30:28",0.78427
1917852,"Raf Dub","2018-08-01 10:54:35",0.78426
1769844,MichaelKlein,"2018-08-08 20:59:50",0.78422
1739571,LIVINGSTONE,"2018-06-30 21:16:37",0.78419
1777562,"Jaime Martinez","2018-06-18 10:16:10",0.78417
1703149,"Adriano C","2018-08-06 19:26:55",0.78416
1820893,aeronch,"2018-08-05 07:47:56",0.78414
1738826,Dataiku-NYC,"2018-06-11 15:42:47",0.78408
1727816,"shang ","2018-06-12 12:29:09",0.78406
1984783,"Zhenduo Cao","2018-08-22 13:43:40",0.78405
1707218,LeeFlow,"2018-06-03 08:19:34",0.78403
1920671,"Arunn Balasundram","2018-07-28 07:46:34",0.78403
1990144,"E Go","2018-08-24 13:20:00",0.78403
1761535,JaunLange,"2018-06-08 12:41:03",0.78402
1760116,MarineJ,"2018-06-09 08:58:50",0.78402
1764667,"Yuhki Kimura","2018-06-10 12:10:42",0.78401
1714541,"Jason Z","2018-06-07 06:55:42",0.78395
1726745,Jinghan,"2018-05-27 23:35:53",0.78389
1733552,mrdanibudapest,"2018-06-27 05:46:45",0.78386
1733858,zxtwings,"2018-06-18 08:26:29",0.78384
1944387,CreditMaster,"2018-08-27 14:39:11",0.78380
1697624,shiMu,"2018-06-03 15:36:29",0.78379
1942523,"Laurence Smith","2018-08-27 16:12:57",0.78375
1710087,little-pig,"2018-08-13 08:22:26",0.78372
1927751,"Vincent Lin","2018-08-08 17:14:41",0.78371
1698537,sunqiankun,"2018-06-13 09:44:45",0.78370
1733851,tinker14,"2018-06-09 08:28:44",0.78370
1705912,rjuer,"2018-07-06 04:19:07",0.78370
1988299,"Megan McGee","2018-08-22 00:10:03",0.78367
1858704,"[Deleted] c5b8c05f-e889-495d-9164-a00b3674c5fe","2018-08-29 14:31:20",0.78364
1699344,MatthewMasters,"2018-06-12 03:36:04",0.78363
1748145,那年夏天我吃鸡腿,"2018-06-12 15:01:08",0.78363
1770006,Binbin,"2018-06-15 23:17:47",0.78363
1841085,[Deleted],"2018-07-31 05:25:57",0.78363
1763249,"Hitesh Somani","2018-08-29 23:52:59",0.78361
1849114,dreamapt84,"2018-07-10 09:19:46",0.78360
1774739,smy,"2018-08-27 10:37:12",0.78359
1976030,uetsu840,"2018-08-27 20:43:08",0.78357
1946798,"Rafał Żyła","2018-08-20 10:26:44",0.78357
1787548,yuki62,"2018-06-19 15:11:12",0.78355
1763190,"Muthukumar Arunachalam","2018-06-20 10:44:08",0.78354
1888253,4d4stra,"2018-07-19 12:00:58",0.78352
1805072,harvey2,"2018-07-06 14:47:47",0.78352
1713674,datashan666,"2018-06-12 04:29:27",0.78350
1775750,Xiaotian,"2018-06-15 15:38:08",0.78349
1704441,sl02,"2018-08-08 18:08:03",0.78348
1931816,"Capillary J","2018-08-21 01:51:38",0.78346
1706229,"Pravinth Samuel","2018-06-29 09:28:41",0.78345
1744053,heejunpark,"2018-06-06 09:48:50",0.78344
1742498,"Res Saleh","2018-08-29 23:08:12",0.78342
1714178,isaranja,"2018-08-29 18:21:04",0.78335
1934407,"T Deb","2018-08-02 11:12:10",0.78335
1745499,hndken,"2018-06-26 17:53:58",0.78334
1711053,herici,"2018-08-27 21:34:00",0.78334
1803269,royhoo,"2018-06-24 00:59:56",0.78333
1712896,ssobel,"2018-08-27 00:27:35",0.78333
1760427,Connie_Liu,"2018-08-29 05:06:52",0.78330
1981032,HiroyukiSHINODA,"2018-08-29 12:48:24",0.78329
1723217,Clive,"2018-06-10 15:47:47",0.78328
1878439,keeganmccallum,"2018-08-12 21:49:31",0.78328
1733692,Geno,"2018-08-29 09:25:52",0.78322
1855499,"NU_MSDS_498 Capstone","2018-08-24 22:47:52",0.78321
1775797,tenajima,"2018-07-31 00:27:39",0.78319
1779738,uratatsu,"2018-08-22 15:44:53",0.78319
1730939,mlepicka,"2018-06-20 14:08:26",0.78315
1769015,katia,"2018-06-17 15:18:57",0.78314
1841084,chrisiew,"2018-08-28 06:17:03",0.78314
1770305,mamurata,"2018-06-20 09:34:12",0.78305
1752790,"H Wang","2018-06-11 11:02:49",0.78303
1961573,ggwp,"2018-08-13 09:06:44",0.78302
1731298,"Swetha Boga","2018-07-09 09:53:21",0.78302
1704498,"Rodrigo Malacarne","2018-06-05 11:03:21",0.78297
1769621,DipakRana,"2018-07-27 12:45:23",0.78296
1832502,mikhail.rozhkov,"2018-08-27 07:50:55",0.78295
1697334,stuart_谢石朋,"2018-06-08 10:11:04",0.78294
1940959,Netero,"2018-07-31 16:52:02",0.78293
1716311,Humpty_Dumpty,"2018-07-31 12:58:41",0.78293
1698066,"Florian Simond","2018-05-21 11:31:55",0.78292
1735738,"Rashan Arshad","2018-08-27 04:24:54",0.78292
1699442,"Mamy Ratsimbazafy","2018-08-26 13:08:02",0.78289
1711906,hyperparameters,"2018-06-10 06:28:08",0.78286
1727478,nku_iip,"2018-06-24 02:11:44",0.78285
1737857,"Jack Chen","2018-07-21 09:12:49",0.78283
1773471,"Easy Monthly Payments","2018-08-11 18:15:40",0.78280
1710816,"Yusuke Toyama","2018-06-26 04:19:25",0.78279
1737234,mingheng,"2018-06-16 05:37:23",0.78274
1754871,"Deepak Kumar","2018-07-10 13:37:12",0.78272
1773728,"Haesoo Chung","2018-06-15 12:00:31",0.78272
1739574,folal537,"2018-07-29 10:47:29",0.78271
1839094,nygilmanov,"2018-08-13 17:55:37",0.78268
2010371,Minotaurs,"2018-08-29 12:35:07",0.78265
2004928,"Gabe ","2018-08-24 02:50:10",0.78260
1698036,庐山升龙霸,"2018-06-07 03:03:48",0.78257
1774277,kingu,"2018-06-12 07:03:51",0.78256
